INPUT:image	GOLDEN:result
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n40/FILE170530-101412_FILE170530-101412_000249_0.997689.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n50/G5P_0010_G5P_0010_000616_0.999985.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n60/G5P_0224_2_17_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n20_tmp/G5P_0402_8_273_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180710-121522_FILE180710-121522_000845_0.997578.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE0012_f_00002880_0.999808.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180627-113232_FILE180627-113232_000891_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/roadly/dynamic_sign/20451817.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE0001_f_00005930_0.999806.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/25870748.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/disk[8+11]/3_24_n90/FILE170512-143314_FILE170512-143314_000708_0.999587.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE0017_f_00007065_0.999867.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/25659588.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE180604-105204_f_00008235_0.999892.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/roadly/dynamic_sign/29696250.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/GTSRB/3_24_n60/00046_00028.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/big_cities/3_24_n60/FILE150106-054857_000291_0.9999999403953552.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n50/FILE170602-153157_FILE170602-153157_000130_0.99986.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/GTSRB/3_24_n30/test_03323.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/25864973.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE0021_f_00004840_0.999856.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly_tmp/3_24_n80_tmp/7956023_1_38_37_112_111.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/10880647.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE0021_f_00001960_0.999919.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180713-110749_FILE180713-110749_000504_0.999969.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n50/FILE170420-034841_FILE170420-034841_000880_0.999942.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n5/FILE170523-190401_FILE170523-190401_000253_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/from_segm_fixed/3_24_n40/autosave10_10_2012_08_03_58_3_27000.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/20180510_122931_f_00008910_0.999964.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n20/G5P_0392_5_399_[0.98].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/msp/3_24_n20/20170512141307_53_f_00000175_0.999994.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/msp/3_24_n50/20170531_172705_f_00001220_0.999887.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/20180510_034950_f_00004120_0.997003.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/altay/3_24_n40/FILE180609-105457_f_00005155_0.9923538565635681.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/share1/3_24_n30/FILE170913-155049_f_00003635_0.999982.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/36083976.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/altay/3_24_n40/FILE180613-150016_f_00005650_0.9999989867210388.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/20180417_135106_f_00002505_0.999835.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_4/G5P_1488_f_00009205_0.999981.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/Novosibirsk_10/3_24_n10/2018_0508_203013_f_00000185_0.9913409948348999.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/share2/3_24_n40/20180531_101733_20180531_101733_001694_0.999987.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/31434968.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/big_cities/3_24_n20/20180912_113724_000746_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/Novosibirsk/3_24_n10/G5P_0707_f_00008200_0.9828369617462158.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n50/FILE170514-135328_FILE170514-135328_000258_0.999985.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly/dynamic_sign/36068895.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/msp/3_24_n60/2239_f_00000230_0.616357.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/disk[8+11]/3_24_n40/FILE170510-090249_FILE170510-090249_001124_0.999992.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/19514211.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/33488667.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/share1/1_24/G5P_4334_f_00003550_0.966252.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/share1/3_24_n30/G5P_0245_f_00004835_0.999961.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE170913-135435_f_00005290_0.970857.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/20180604_154001_f_00005555_0.999825.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180322-135601_FILE180322-135601_001539_0.999996.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/from_segm_fixed/3_24_n5/autosave16_10_2012_11_38_37_0_76651.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/msp/3_24_n5/5342_f_00000100_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/Novosibirsk/3_24_n20/G5P_0707_f_00001945_0.9381750822067261.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/big_cities/3_24_n20/FILE150120-042539_001016_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly/dynamic_sign/30961762.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/altay/3_24_n5/FILE180613-161622_f_00000265_0.9940901398658752.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly/dynamic_sign/28005633.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n20/FILE180322-161146_FILE180322-161146_000641_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n60/FILE0014_f_00003075_0.999603.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n20/20180723_100004_20180723_100004_000526_1.0_0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/disk[8+11]/3_24_n60/FILE170508-095636_FILE170508-095636_000634_0.999981.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/msp/3_24_n20/20170512141307_53_f_00000155_0.999998.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/fiji/3_25_n20/FILE200507-071227F_afcf9f08-6e46-4370-8534-a252bf110fdd_FILE200507-071227F_afcf9f08-6e46-4370-8534-a252bf110fdd_000897_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/share1/3_24_n40/G5P_0722_f_00017695_0.999834.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n20/G5P_0413_f_00001520_0.999859.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/fiji/3_25_n20/FILE190927-154307F_4896f9ce-b958-44d0-b668-a2e7d48a2559_FILE190927-154307F_4896f9ce-b958-44d0-b668-a2e7d48a2559_001699_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180627-092056_FILE180627-092056_001794_0.999999.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/from_segm_fixed/3_24_n40/autosave01_02_2012_13_50_25_4409.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180616-102609_FILE180616-102609_000542_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_4/FILE180403-102104_FILE180403-102104_000175_0.998954.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180711-161016_FILE180711-161016_000834_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE0019 (2)_f_00005385_0.999884.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180403-093002_FILE180403-093002_000120_0.997631.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/tmp_signs/3_25_n50_tmp/FILE170522-172240_FILE170522-172240_001599_0.825817.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/altay/3_24_n20/FILE180609-121603_f_00007325_0.2978711724281311.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180711-164016_FILE180711-164016_000442_0.999963.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_4/FILE180513-113155_FILE180513-113155_001008_0.999998.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180713-094350_FILE180713-094350_000238_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/20180622_103721_f_00000495_0.999979.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/25240754.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n60/G5P_0209_4_368_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n50/FILE0032_f_00002595_0.933749.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n20/20180312_101325_20180312_101325_000439_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/big_cities/3_24_n5/FILE150310-002515_001006_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180710-115721_FILE180710-115721_000024_0.999964.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/big_cities/3_24_n5/FILE150124-234220_000279_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/from_segm_fixed/3_4/autosave13_04_2013_14_15_08_0_49021.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly_tmp/3_24_n60_tmp/33749509_2_74_77_222_231.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/fiji/3_24_n90/FILE190619-173044F_6101186f-6708-4e7c-bad3-5f644efae511_002232_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/20180621_103714_f_00004565_0.999874.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_4/FILE170420-115247_FILE170420-115247_000268_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/35183450.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/GTSRB/3_24_n50/00011_00021.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180322-165101_FILE180322-165101_001490_0.999999.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/fiji/3_24_n90/FILE190914-075622F_7669c942-a12c-4ef5-aa6c-6ba3d8a9badc_FILE190914-075622F_7669c942-a12c-4ef5-aa6c-6ba3d8a9badc_000305_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/disk[8+11]/3_24_n90/FILE170515-153704_FILE170515-153704_000153_0.997435.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/rare/3_25_n60/FILE170430-073728_FILE170430-073728_000232_0.998143.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n20/G5P_0222_10_138_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/roadly/dynamic_sign/31259159.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/msp/3_24_n30/БИС-м4старая-47,48, 49, 50_f_00000345_0.892491.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/24661692.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180627-111733_FILE180627-111733_000652_0.999996.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180516-153723_FILE180516-153723_000963_0.999998.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly_tmp/3_24_n10_tmp/28134856_2_42_40_124_120.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/msp/3_24_n5/4139[1]_f_00000280_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n80/FILE170420-100114_FILE170420-100114_001017_0.999998.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly/dynamic_sign/24863514.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n60/FILE170430-153947_FILE170430-153947_000436_0.999961.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n40/G5P_0400_14_465_[0.92].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/fiji/3_24_n110/FILE190912-082523F_98777bdd-c739-4799-a9f8-22376956f78f_FILE190912-082523F_98777bdd-c739-4799-a9f8-22376956f78f_001699_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/30791534.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/big_cities/3_25_n20/FILE150310-014048_001542_0.9999868273735046.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/big_cities/4_4_1/FILE150106-004604_000109_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/disk[8+11]/3_24_n80/FILE170508-095136_FILE170508-095136_000174_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n50/FILE170420-094614_FILE170420-094614_000057_0.999999.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180704-233443_FILE180704-233443_000931_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/25812416.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/altay/3_24_n40/FILE180613-153516_f_00008060_0.9081519842147827.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/disk[8+11]/3_24_n40/FILE170505-202134_FILE170505-202134_001227_0.999493.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/20180528_071407_f_00008295_0.999967.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/big_cities/3_25_n20/FILE150101-035314_000231_0.9999995231628418.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n20/G5P_0416_15_56_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180415-142122_FILE180415-142122_001616_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n20/FILE180710-163936_FILE180710-163936_000214_0.999999.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly/dynamic_sign/34230671.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180710-171236_FILE180710-171236_000261_0.999999.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_4/FILE0003 (2)_f_00000685_0.999989.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/big_cities/3_24_n60/G5P_4039_000625_0.9999998807907104.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/disk[8+11]/3_24_n40/FILE170531-115101_FILE170531-115101_000515_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_4/G5P_8939_G5P_8939_000589_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/share1/3_24_n40/G5P_0432_f_00000515_0.999847.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180723-043823_FILE180723-043823_000411_0.999986.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/share1/3_24_n40/G5P_0209_f_00004285_0.999514.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/7392490.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/share1/3_24_n30/20180417_115652_f_00003055_0.999499.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n50/FILE180417-105128_FILE180417-105128_000678_0.968792.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_4/FILE170429-120424_FILE170429-120424_000206_0.994443.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n40/G5P_0216_13_373_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/31519083.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE180604-105204_f_00001335_0.999873.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n5/FILE0029_FILE0029_001737_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE0012_f_00004615_0.999867.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/msp/3_24_n5/БСИ-Р239-26[1]_f_00000215_0.999996.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/31757587.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n20/FILE180322-164602_FILE180322-164602_000083_0.999993.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly/dynamic_sign/30739455.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180727-113035_FILE180727-113035_000957_0.999993.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_4/FILE0028 (2)_FILE0028 (2)_001346_0.989682.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/20180415_081003_f_00006345_0.999914.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/35419521.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n40/G5P_0381_4_432_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/Novokuznetsk/3_4/20180312_100824_1_156_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE180507-115152_f_00008755_0.999938.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n20/FILE1289_f_00003325_0.99988.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/32998655.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/+FILE171128-134001_f_00006385_0.999864.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/2018-05-16-10-35-29_f_00003430_0.992017.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/fiji/3_25_n20/FILE200603-131204F_73de6602-10a3-427a-adb2-80902d1d549d_FILE200603-131204F_73de6602-10a3-427a-adb2-80902d1d549d_000441_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n30/FILE180713-110151_FILE180713-110151_000555_0.999731.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/GTSRB/3_24_n50/00001_00022.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n20/FILE170520-162040_FILE170520-162040_000329_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/disk[8+11]/3_24_n5/FILE170506-142128_FILE170506-142128_001530_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/msp/3_24_n5/20170407082521_53_f_00000180_0.999469.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n20/G5P_0401_15_269_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/big_cities/3_24_n20/FILE150310-025216_000945_0.9999999403953552.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180709-170550_FILE180709-170550_000708_0.999995.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/from_segm_fixed/3_24_n50/autosave16_10_2012_09_58_46_0_1_9730_1.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n20/FILE180712-153447_FILE180712-153447_000727_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n5/G5P_8762_G5P_8762_002407_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/share2/3_24_n40/20180517_173653_20180517_173653_000770_0.999993.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/msp/3_24_n5/20170429_152537_f_00002450_0.999997.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/msp/3_24_n20/БСИ-Р239-10[1]_f_00000390_0.99999.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly/dynamic_sign/35067706.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n40/FILE170521-124138_FILE170521-124138_000934_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly/dynamic_sign/34730545.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly/dynamic_sign/21824226.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/roadly/dynamic_sign/15320545.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n40/G5P_0429_14_310_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly/dynamic_sign/36995732.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/from_segm_fixed/3_24_n5/autosave01_02_2012_10_38_40_1859.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n40/FILE170601-123805_FILE170601-123805_000321_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180710-115721_FILE180710-115721_000155_0.999986.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/roadly/dynamic_sign/24968590.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n20/20180723_100004_20180723_100004_000529_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share1/3_24_n40/FILE0010_f_00001890_0.999934.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n20/FILE180710-171537_FILE180710-171537_000438_1.0.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/Moscow/3_24_n40/G5P_0381_4_438_[1.00].png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/roadly_tmp/3_24_n60_tmp/29847874_2_43_44_129_130.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n40/FILE170513-160151_FILE170513-160151_000564_0.999999.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/share2/3_24_n40/FILE180403-095103_FILE180403-095103_000096_0.995929.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/train/msp/3_24_n5/3831_f_00000065_0.996486.png	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/test/roadly/dynamic_sign/14809155.jpg	bad
https://storage.ds.2gis.one/toloka_roadly_crop/honeypot_images/val/disk9/3_24_n40/FILE170528-181033_FILE170528-181033_000060_1.0.png	bad
